1.0417187951437659,
0.43286304562964706,
0.7572640194421201,
-0.3973802251499212,
0.44314517834009926,
0.4167046425732385,
0.8452471631410545,
-0.3556579974092651,
0.41013166449883703,
-3.540185242589156,
