0.18144246705484596,
-0.019100571833121506,
0.22582047394497387,
0.34106224364464643,
0.1649406641401493,
-0.32024948539411857,
-0.1468016775838011,
-0.2595972599687251,
-0.1211818456966687,
0.1570958989437886,
0.07941402007830707,
0.026904978856878013,
0.6896355186930874,
0.8348993913595597,
-0.29211065895771743,
-0.19878082894667146,
-0.20437579111704637,
-0.17027584798003548,
0.23121533062716404,
-0.2873545433989887,
