0.8521906188497126,
0.3514573621907683,
-0.14171252353366,
-0.11993666878045664,
-0.03208368207098436,
-0.11190339762557393,
0.8857791502774988,
-0.0337054821572887,
-1.421967944113217,
-0.31541899205285523,
0.044563220233927926,
0.2868925113234102,
-0.10212758252986107,
0.07666690753071577,
0.34032490977742014,
-0.020890846326840178,
0.43191177881362797,
0.09076222580812368,
0.2377063309886003,
-1.0076966850300924,
