0.017010345671135893,
-0.006777207666706342,
0.05239852285552391,
0.04928831536956159,
-0.008403441973305718,
-0.0224947428108355,
-0.01889941740036048,
0.060414430237432336,
-0.06697378525723743,
0.10746605084777411,
-0.07056784654701058,
0.06375645886435057,
-0.010386717753486503,
-0.11959233767803273,
-0.10936918260603948,
-0.18324792955567779,
-0.047670861517069875,
0.004593672563277196,
0.010071359722713679,
-0.022067555913191997,
-0.0371732714310479,
-0.02037218491638428,
0.04572621700322809,
-0.07814258389991892,
-0.03413632086521847,
-0.05209782882062073,
0.026204001313006483,
-0.04389684954467881,
-0.11388236128236795,
0.04271696167848894,
0.5018105297533492,
-0.023366541229680134,
0.03664092872816892,
0.02640145945933298,
0.11888907840415174,
0.4756975687486589,
0.0215227565395334,
-0.020751145973159694,
-0.00996516974172708,
0.03938790738907831,
-0.10529847498620458,
0.21844828962964122,
-0.035523875311982166,
-0.07448695335861868,
-0.20787820449680217,
-0.17901537134320894,
-0.01696700364435505,
-0.09966902406795977,
0.4307994370473428,
0.033837816500829385,
0.041262222198498136,
-0.019469585280186462,
-0.046770043610603884,
-0.014383472289751212,
0.09912804807820728,
-0.11678998750241003,
-0.037860245566065646,
-0.06467993517429417,
0.07234179531387715,
-0.056258786024904174,
-0.014174173815974205,
-0.05604882306078706,
0.1674286290596488,
-0.10746747739143052,
0.09275879371145107,
-0.003248528364070942,
-0.09444121246059553,
0.0813751535653516,
-0.017263952297739284,
0.007903325575560444,
-0.014458906797926883,
0.01361133886046562,
-0.05206564371181424,
0.007676892839248018,
0.006250936485801513,
0.04088225114646913,
0.10122423902114652,
-0.0018701751777793884,
0.015263241516405826,
-0.08606180068755968,
0.012297253429503885,
-0.0034108711377694896,
-0.014273644014224755,
-0.011913523300121595,
-0.002406047036649187,
-0.048419345943945855,
0.018629250506475948,
0.008138808744084017,
0.04479725860236609,
0.005607510061462055,
0.00511338146407112,
0.021175921325406324,
0.007790523155746544,
-0.02414550475961963,
0.025233234759971176,
-0.0062635239489515675,
0.1326544159134285,
0.3521228201195752,
-0.0031090338175789344,
-0.011420838117514981,
-0.010304301592102627,
-0.09901386608292453,
-0.03268599558089967,
0.15489209602637743,
0.19115225059219876,
-0.19017489464093046,
0.5846590470480079,
0.07515848534908323,
-0.3477328545771172,
-0.154047164590109,
-0.5890076162733442,
0.04084484719044623,
0.05632222273444162,
-0.02223658590296631,
-0.008636053403187337,
-0.021765118277386523,
-0.048466701666767815,
0.033413832399616664,
-0.009797018441217026,
-0.06565354565833627,
0.0571658375102938,
-0.04215184471678623,
0.7519930369459288,
-0.2518093514378866,
-0.19402939769708522,
0.019448229721589834,
0.0023181034274230836,
0.027847099127616536,
0.187907597473984,
0.0019587519253725285,
-0.0050811626853925545,
-0.003360602199300551,
0.07699254576704982,
-0.03027464394488843,
0.06450022614602709,
-0.1351477146109169,
-0.0035525040677463642,
-0.05139697833428346,
-0.06978357251123833,
0.01842612496978621,
0.08457746712712877,
-0.006234431945178637,
0.008661339354348952,
0.010078648102047137,
-0.00871809173547337,
-0.018153360142247006,
-0.007280671983061816,
0.03494668653631463,
-0.04322574959093252,
-0.0009809540607268845,
-0.0114463694638873,
0.005324556132270889,
-0.014064094160419588,
0.05464402440639173,
-0.09180568839219916,
-0.008930187788580434,
