1.1588621229836567,
0.5764163004713712,
0.9363440194000614,
-0.3985835360293339,
0.5215352857456498,
0.5148994944149894,
0.9725840405486914,
-0.17244430791130141,
0.44637188230481517,
-5.154922058895668,
