0.8853712833738488,
0.1228060681938016,
0.5261642947731191,
-0.4451390673846079,
0.4453813836795011,
0.42239188813529643,
0.48577610364603674,
-0.7825818596018013,
0.33076041708507337,
-0.7447632653242799,
