0.17252335153189288,
-0.10834476122215618,
0.2875125543680721,
3.4369737132073417,
0.18268328602183423,
-2.034212824773251,
0.03878632145245641,
-2.069593381195066,
-0.08476134554862691,
0.39006212402281476,
0.08110728595169989,
-0.03894172484419694,
0.9766995632425487,
2.4080621416610586,
-0.2136688201274843,
-1.6657162483782584,
-0.2761995234941914,
-1.6075684333880922,
0.4367922029023122,
-0.6839547946268066,
